entity_id,total_comments
do_11427976463463219212,737
do_114168778193412096151,110
do_11390112127317606411,8
do_1144419874134753281333,24
do_114168162313076736132,2
do_1144115170006466561234,25
do_1143584044078039041193,17
do_113813472811270144168,24
do_114167418673635328132,237
do_11445267672352358411038,6
do_114139843714973696116,17
do_114306836693114880155,131
do_1143663241399336961777,18
do_11377936835103129611,20
do_1142346691663380481524,8
do_114329089138827264174,18
do_114095906668265472168_rc,62
do_1143570598469713921396,1375
do_1142601828112465921113,594
do_11440102856429568014,27
do_11396057849799475217,27
do_1142007008929792001264,17
do_114083769167314944116,275
do_1142403342401945601265,153
do_11445269107146752011018,4
do_1142905138722734081528,630
do_1143152774622822401768,79
do_11438678445239500814,95
do_11435839645055385618,18
do_11396849016914739219,25
do_1143840260487004161159,22
do_1143026148110991361316,28
do_1134364116393164801514,6
do_1141334568164474881166,7
do_1143019433529098241132,24
do_1142106154329948161793,59
do_1143238524014018561627,111
do_1138961964483297281331,722
do_11378157130054860817,21
do_114170302267957248124,6
do_114306698425769984135,173
do_113965564313755648150,208
do_1142932213916631041652,594
do_1143174340942807041895,73
do_1134725564750479361193,30
do_11429914719459737613,157
do_114126180865163264164,23
do_1144761287593656321908,4
do_1144321468498247681192,10
do_114408755027574784176,38
do_11382683833033523212,13
do_1141363290346045441281,16
do_1143762969288130561221_rc,24
do_11433655198192435211217,45
do_1140045472630046721258,71
do_1143732245614510081246,17
do_1143917772859228161191,74
do_1144086532647239681161,54
do_1141451733018050561461,17
do_1141200042244341761480_rc,47
do_1143195977640345601231,143
do_1143024554723983361176,40
do_1143925108614021121248,4
do_1143146322234490881741,25
do_11431400421042585611084,12
do_114378176460234752140,14
do_113388022131818496171,34
do_114257315000393728136,28
do_11370864637327769611,7
do_1138933284647813121256,98
do_1136364937253437441916,2578
do_1142225522181324801349,166
do_1141999929153863681189,89
do_114364216395571200165,64
do_1141893906719948801115,20
do_1144064808481832961494,116
do_1140811150238105601695,57
do_11431400561730355211085,110
do_1141846202985594881136,34
do_1142005331204669441204,37
do_1142748351481774081379,1
do_114362754932154368110,5
do_113945039137947648167,20
do_11382486563061760015,98
do_11417006387117260811,23
do_11389137288551628815,57
ext_11448161354375987211,5
do_1140017902061486081192,25
do_1144172176037314561686,24
do_114370412858417152143,36
do_1143924631828070401218,51
do_113955752122466304128,64
do_113558661416706048146,31
do_1144519625340682241786,13
do_1143601403972485121743,82
do_11442211377435443211763,23
do_1143096071643873281232,3
do_1142225059600711681332,66
do_114433385736724480188,134
do_1143810296143953921558,15
do_1143930848417464321510,46
do_1136245065735454721297,1996
do_1142884741349539841291,113
do_1141540393136046081732,24
do_114264389223481344121,19
do_1143782869036564481470,28
ext_114471819303280640138,8
ext_11431676755830374411,13710
do_1138431410291261441191,8
do_114257144044077056165,14
do_1143175392015319041728,37
do_113885722720509952145,69
do_1142345616721428481296,14
do_11431316161937408011034,6
do_114168714147061760130,19
do_1143048128678215681611,173
do_1141496345464995841587,28
do_1141333248612515841157,24
do_1144455334925271041482,7
do_1144455350984458241483,17
do_1143125260743966721435,98
do_114194138841530368169,227
do_11439128289479065611231,134
do_114342915853877248185,74
do_1143294551128637441473,104
do_1142346657598341121517,25
do_1140598427341455361213,74
do_114170284020654080131,474
do_11436352677343232011410,24
do_114257881371320320114,37
do_1143034896418242561380,40
do_11427710483243827215,18
do_1143563004669296641327,58
do_11431666334779801611189,19
do_11422245030407372811209,39
do_11424535743447040016,68
do_1142835023727656961225,353
do_11433218046187110411014,47
do_114358585722159104172,271
do_11422477788547481611412,19
do_114378167559135232134,54
do_1138077658038517761143,376
do_11383262252331827216,52
do_113973412950818816165_rc,36
do_1143924769082900481225,16
do_113961288077484032122,77
do_1140738917683691521322,9
do_1134122081611939841114,64
do_1138241496855920641487,21
do_1143809779433226241131,15
do_1141907147333877761169,49
do_11387154504442675213,7
do_1144355320247009281141,15
do_114168776352890880123,51
do_1139961868591923201133,220
ext_114471831350820864159,1
do_1140492534506618881342,901
do_114012337941790720115,41
do_1142828318679121921177,39
do_1133880360215101441101,22
do_113759015028645888110,7
do_1143413653713387521570,16
do_114194203084972032128,28
do_11434777228462489611406,1
do_11436141904657612818,64
do_113573597254246400166,8
do_11385092567377510419,15
do_113833935686246400145,50
do_114276492870402048130,81
do_11443138626874572818,2
do_1143578530452111361486,89
do_114324441488834560156,6
do_1138956890028605441196,137
do_11435217688492441612,256
do_1144074211488481281581,12
do_1143336182538485761444,10
do_1144525859530997761828,9
do_1143081010659819521677,53
do_114168159992274944139,39
do_1140102015918243841327,72
do_1143478830780252161882,24
do_1140511793097031681377,398
do_1142743211854888961161,181
do_1143090188797378561198,10
do_114341457066057728184,56
do_1142381783500800001463,11
do_113921999094358016176,8
do_114278455889575936143,52
do_1142969061212241921289,5
do_11435274237770137615,6
ext_114471813795643392121,4
do_114279890392268800170_rc,13
do_1143180338619842561930,11
do_1142939076925767681703,51
do_1143613600069713921886,72
do_113813348177903616119,1038
do_1143564109526794241407_rc,49
do_11445674268644966411173,1
do_1141297535217745921101_rc,189
do_1141832173674741761121,1747
do_113510483308945408119,170
do_1137716498642124801110,29
do_1143994516338688001880,240
do_11422037424871014411119,15
do_1144505992138670081724,28
do_1142539628020695041118,73
do_11434434173018931211279,744
do_1144533260571934721886,54
do_1142955398106071041106,422
do_1144066793520742401538,33
do_1144313184984432641114,552
do_114083788137168896117,21
do_1143616593672355841958,17
do_1142041114191544321450,60
do_1143048287097978881131,251
do_1143536066660352001213,34
do_1144483232591708161814,14
do_1144518095493447681928,14
do_11436702315415142411794,326
do_1138977972773601281437,10
do_11441574271607603211574,93
do_113905580779274240154,15
do_1139316211350814721208,251
do_114269312859570176167,33
do_114240434245763072189,21
do_1142146709843394561330,42
do_1143846033824481281182,13
do_114014409726418944120,42
do_1143123336278425601974,31
do_1141846226810224641127,77
do_113838483462897664175,354
do_1141846154290626561139,18
do_1144286044348252161435,248
do_1140096886550773761313,20
do_1137517643299225601254,39
do_1143436496953835521168,30
do_1143238046000578561292,8
do_113813468736036864151,51
ext_114471810768896000112,3
do_1144469860348968961585,38
do_1144383550122393601223,0
do_1143988520106885121812,2
do_1142147387686666241339,83
do_114369812576354304125,31
do_1143838705253744641112,24
do_1143032538067927041353,5
do_114372123972419584149,242
do_114284786371231744176,28
do_1143027277842841601298,123
do_1143329231255797761830,19
do_1144677477462261761875,23
do_1144632582615695361303,7
do_114170323048521728124,22
do_1142728010165862401101,14
do_1144313926076170241191,13
do_113817030426812416150,16
do_114366312165859328162,30
do_11368892092307865618,1
do_114361216737280000160,21
do_1143216691065487361338,41
do_1143137750256926721491,38
do_1136252378130022401398,7
do_11435276155880243219,26
do_1143068155710259201155,45
do_114398152294227968130,66
do_1143584681816227841556,70
do_1142097229945487361123,6
do_1143974818151710721521,58
do_1144009902680391681946,87
do_1143373138600099841513,25
do_1142345593046548481291,183
do_1143965747520389121288,15
do_1144363310878720001209,14
do_114238084878704640156_rc,2
do_113665499795496960161,12
do_11431736995744972811263,37
do_1144178885813452801383,48
do_1142345499997716481282,119
do_1141844363011850241122,74
do_1143733462137077761198,37
do_1140654695145472001344,19
do_1141396357733990401345,16
do_1143564112298475521226,12
do_11427715115671552011,36
do_1136258909109616641481,3254
do_114373388382404608139_rc,59
do_1144008341923430401908,1072
do_1144320950069329921168,72
do_114232604995985408122,22
do_1142403238373212161262,91
do_1144214395535523841831_rc,3
do_113650038216081408116,36
do_114170290748555264125,38
do_1143236722798264321114,28
do_113832634860355584111,26
do_1141836605330718721128,18
do_1142882923309465601222,66
do_1144357072762961921300,18
do_1141499022225326081609,49
do_1140363823971041281224,43
do_1143862320017080321587,34
do_1143840178044600321828,19
do_1142778153464627201416,33
do_114328732649701376139,45
do_113702445662257152167,7
do_1143026492097413121282,40
do_1144432997510512641397,33
do_11442864172861030411906,55
do_1144512739674439681720,134
do_1144829641142108161641,61
do_1144583000458608641115,29
do_11439321591573708811250,17
do_114301802226974720167,13
do_1144546442520821761976,50
do_1144624647188807681250,22
do_1143591341739376641478,62
do_1143173392648601601727,44
do_1143641553699389441561,4
do_1144022797357137921983,41
do_1144486923773460481825,162
do_114265085212073984178,51
do_11440741562420428811341,6
do_114371134530174976151,58
do_114170843323777024143,9
do_113827489543593984122,10
do_1144454611734691841656,8
do_1143330077354065921355,30
do_1143960844282593281206,25
do_114328020918132736151,22
do_1143867787286036481102,18
do_11429764244557004819,129
do_1143422179166945281640,94
do_1139466409967288321112,41
do_1141846161415618561158,32
do_114323953812742144117,34
do_1143413899041832961572,35
do_1141532636231680001676,6
do_1142650896885432321123,55
do_113855862946586624176,29
do_1138416487704576001135,71
do_114167532236636160143,16
do_114378194124914688145,27
do_1142776929841643521163,37
do_11417019227497267219,43
do_1137581763166863361325,42
do_114015314516418560115,309
do_113872859998281728137,4
do_1136230170712883201135,16
do_113838231745470464183,14
do_114360031478480896124,40
do_1134122095281766401103,43
do_11417649215229952011,40
do_1142126184516403201821,44
do_1144463215342960641549,15
do_11436613676448153616,21
do_114318881353031680161,55
do_1142883750144655361451,5
do_1138969096539176961248,10
do_11421553953443840011355,1
do_1140675000561827841390_rc,11
do_1141846263101030401127,33
do_114259414290808832177,45
do_1144009199504998401944,16
do_1144914964913438721495,195
do_114012385516298240112,33
do_114083432425570304115,21
do_1143089354757488641175,66
do_114170268191186944121,26
do_1144461616994140161528,28
do_113855983909904384187,23
do_1143887911220920321174,12
do_1141334723721052161224,13
do_1143576651820974081452,16
do_114245122200616960115,104
do_11425801167660646411,32
do_1144603358025809921145,76
do_114278632520400896127,59
do_1140506017583431681389,31
do_114435582562369536174,42
do_11432394089180364814,13
do_1144433814992650241593,57
do_113907494198272000115,377
do_1137426927214100481194,8
do_11434423929951027218,24
do_1144081674281041921485,73
do_113833900507004928117,8
do_114430702998888448166,7
do_1143194215598653441120,49
do_114273474849660928149_rc,71
do_114324497368276992113,23
do_1143095747758080001391,19
do_1138041989517721601128,15
do_1143097451476418561273,8
do_1143576897607106561122,12
do_1142643259250524161274,36
do_1141569824080281601381,141
do_1144525016644239361829,10
do_1142431111153991681157,109
do_1143322830515732481265,33
do_11431794138805862411319,8
do_113826994815598592119,52
do_11422827282193612811492,19
do_1143577936048373761142,8
do_114169670782582784175,12
do_114328788399882240154,11
do_1141135061044346881378,38
do_1140103736993710081335,31
do_1143466403755130881814,15
do_114355690750107648114,42
do_1140626200092098561145,39
do_11425372931824025614,20
do_1143719204296540161152,36
do_1139833683052625921102,9
do_1143335964737372161314,24
do_113698317647519744137,8
do_1144517520700047361931,15
do_11436330486580838411282,20
do_1144526803705282561881,71
do_113559393798971392166,15
do_113800049844387840176,31
do_114169532215214080159,15
do_114125654117646336149,90
do_1139466112004259841116,135
do_1143089885652172801340,14
do_1138218479564636161363,83
do_1143026423584768001278,29
do_113833884877529088131,13
do_1143916379772846081273,41
do_1141085641611018241346,17
do_1143286593580974081548,47
do_114301871924387840195,19
do_11445677900380569611073,129
do_1140096939836456961274,52
do_114240902768197632181,11
do_114278566261555200191,17
do_1143189240796200961104,22
do_114435113276760064174,2
do_1138976951627939841425,310
do_1142932974691368961433,54
do_11443137886801100817,60
do_1144320124830679041165,5
do_11448231906824192011160,89
do_11435145101431603211600,18
do_1142794918105743361137,10
do_1143094858072719361215,48
do_114400948901707776152,25
do_11434934325075968011520,65
do_113836742855507968149,7
do_113799234838052864194,10
do_11425306605581107212,15
do_11436830344584396811979,55
do_114170776310988800128,9
do_1143271194141982721360,45
do_114170138222714880111,11
do_1134673694788976641170,16
do_114398829262569472162,47
do_1142346923697438721147,20
do_11431744700823142411250,36
do_1143102892269404161829,11
do_114371328348463104167,39
do_1142352731870412801690,13
do_1138178740824801281138,25
do_1143844715828838401508,27
do_1143541584233758721253,63
do_1137576134967459841321,25
do_1141065233293885441276,33
do_1141404390014074881364,77
do_113591209276612608111,4
do_1143536362884956161241,8
do_1144376543717949441230,14
do_1143541766398607361257,15
do_11445255215149056011011,9
do_1143270737402593281352,22
do_1143573522088919041108,32
do_1144760521936977921946,6
do_114168786360295424156,27
do_113563580271263744196,28
do_11438811460543283211129,41
do_1143860297285386241221,161
do_1141846249968435201161,43
do_11447015012076748811162,35
do_1143583932038922241509,25
do_114485810835111936123_rc,3
do_11445616964279500811023,51
do_114198557178093568143,16
do_11445331264037683211028,62
do_113700235474116608160,17
do_1143287858940313601583,48
do_1138978310828523521421,12
do_1143195900596879361195,25
do_114395890316197888122,45
do_114168738780110848146,16
do_11416620304749363211,741
do_1144427009399029761388,16
do_1142968930893250561338,11
do_1143315150032977921549,29
do_114180168106942464185,138
do_113816205741629440110,169
do_114199219585581056183,236
do_1144363528226979841126,28
do_1142346342115082241448,63
do_114306521329500160125,603
do_114168159152726016138,79
do_1134149459038371841349,65
do_1144228964406067201907,25
do_1143033447452098561329,9
do_1143470901356625921827,401
do_1143824791305256961309,70
do_1144270381028720641101,53
do_1144520889157468161813,184
do_114169573632745472167,47
do_1143048171101224961461,168
do_114170300893511680128,46
do_1143330146068152321841,17
do_1142799830527672321307,39
do_11417090932960460811,11
do_11396060445990912019,28
do_114353470518730752162,20
do_114016790633791488140,855
ext_11447178966716416014,1
do_1143293057307115521600,18
do_1144866224509747201505_rc,2
do_1144186928317972481217,31
do_1143330788449730561427,18
do_1136252721652531201415,6
do_1141846254494842881170,117
do_1144413301624586241513_rc,300
do_114233901072891904134,148
do_1138416470129704961134,27
do_113846674654601216152,12
do_1143762137612206081142,54
do_1142105112155914241761,37
do_11382556259904716814,14
do_114299803226415104112,21
do_1140343600670310401247,41
do_1142340002601123841241,10
do_1143019606760243201142,19
do_114433570034319360137,49
do_1144817435589345281558,13
do_1142594610714214401145,14
do_1142339402990551041104,5
do_11418875271231897619,41
do_114252964176535552151,32
do_114273000269422592134,1
do_114301835716239360180,23
do_1136279867860828161617,32
do_1144526553959137281835,7
do_1144008850619514881921,72
do_1143472030668800001865,16
do_1141412694820454401401,19
do_1143923745767833601303,12
do_114168712484233216120,15
do_1141382075408629761299,27
do_1142539978576199681111,35
do_1144383639830364161387,35
do_11448016990910873611100,10
do_113846764861161472144,18
do_1141113595209564161386,41
do_1141949786998784001129,13
do_114125651147628544148,35
do_113574857605554176190,79
do_1139262130409553921144,58
do_11433885675132518411104,17
do_1136082615902781441293,23
do_1143173127268352001724,41
do_1142849340465725441295,48
do_1144532680539504641858,25
do_1144681506766684161923,20
do_113851576501002240120,10
do_1141355293318922241253_rc,104
do_114485157948514304129,23
do_11442354364050636811822,10
do_1143388417541242881524,224
do_114168177388109824142,7
do_1143769620531527681356,25
do_1142768569923010561250,2
do_11438884511023923211079,40
do_1141660579773562881853,58
do_1142778991352299521209,123
do_1144364321766850561339,34
do_11447030228303052811137,96
do_1144532782138245121880,8
do_1144456112783523841671,74
do_1143719267058647041154,16
do_113853816597856256145,12
do_11431731643726233611211,727
do_1143980907450122241679,26
do_11353892482456780817,22
do_1144207285264302081775,33
do_1143033238142976001408,41
do_11360057657171968019,5
do_114283525584314368157,26
do_11375886215862681612,10
do_114244594286952448179,17
do_113851756140904448126,39
do_114170327834476544126,13
do_113844501596798976117,20
do_114167303412490240122,25
do_1143040412509634561544,22
ext_114471844362747904197,0
do_114432853052809216178,56
do_1138416483058237441121,22
do_11439810084886937613,51
do_1137567566351237121300,25
do_11436203641637273611064,46
do_1143024763106099201228,52
do_1144731788065996801774,61
do_1142678018735800321184,20
do_1144355341722009601149,15
do_1144534443071979521964,66
do_1143564634127892481350,10
do_1142932708636835841381,34
do_1141553880283955201763,14
do_114294824629436416111,164
do_1144533320827453441873,14
do_114169597197000704175,9
do_114170282122723328120,38
do_113966360801591296190,12
do_1144454314009804801464,39
do_1142933066296279041440,41
do_1144483779889889281830,57
do_113908307129819136137,13
do_114169594351362048174,15
do_1143444759063756801772,17
do_114168808466907136146,10
do_114168788856045568156,11
do_114362761372229632114,55
do_1143562302406082561387,90
do_1142742563007610881129,1
do_11426219071445401615,14
do_1141362378514350081265,47
do_114170273982595072115,13
do_114180113598906368176,24
do_1144165551011266561857,34
do_1139959847811235841127,41
do_1134150685180231681358,11
do_114167475105431552114,25
do_114269328405192704171,29
do_1144404800170065921259,12
do_1143301749738209281860,78
do_1144379519359139841272,12
do_1144718595531980801507,33
do_1144914171640463361456,13
do_1144287403333795841595,16
do_1143769519861350401353,13
do_1143989181242818561794,46
do_1143988311235215361769,39
do_1144760837140643841107,5
do_1144440246758440961429,20
do_1144624400970301441236,96
do_11445620393034547211067,12
ext_114471827876872192172,1
do_1137377764907827201277,11
do_1144519035607285761765,14
do_1144524723193856001787,73
do_114435704107360256197,26
do_114371816376909824111,11
do_1138241378103787521464,11154
do_1143856140238684161950,32
do_114373273189482496192,41
do_114398905028558848196,51
do_1142508321742356481262,26
do_1143810797299220481568,11
do_114054104750071808149,129
do_113970012696821760132,32
do_1144751221174108161801,52
do_1142012225299906561237,169
do_1144008279397990401906,955
do_1142274734042234881502,9
do_1140561827342663681137,20
do_1143060506107576321469,5
do_114470899916562432151,33
do_1141496571754577921594,85
do_1144682190156677121957,33
do_1143081795382558721616,69
do_1142347199943884801629,22
do_1144632727324180481337,80
do_11383262961888460817,26
do_1142339865719357441175,6
do_1143314858276945921903,38
do_1143542594827223041284,21
do_11447035154749030415,45
do_113664046031339520154,19
do_11448190861105561611419,46
do_114233900506832896127,10
do_114170279034150912117,36
do_114485833343270912134,3
do_11426718132427980815,30
do_1142967813785681921293,34
do_1138623434276864001134,29
ext_114471817246326784120,3
do_1142941480939601921445,40
do_114268605389217792117,31
do_114368002344075264113,31
do_113967783846313984114,32
do_1144328439481794561231,18
do_1143613347908812801129,33
do_1144681850917355521938,10
do_1144588862201364481109,40
do_1142347049821634561610,5
do_1144065231606906881331,39
do_114168165403246592128,43
do_1144418671502376961328,19
do_1139280817790484481148,36
do_1142884469697986561293,21
do_1143989313098301441840,9
do_1144533855763333121912,48
do_1144668050215567361609,38
do_1144213690244546561493,29
do_1144518503192330241784,48
do_11447021564617523211177,55
